datetime,holdings,cash,total,returns
1998-11-25,4391.3282647166225,96563.54896957893,100954.87723429555,-0.0010003610141129382
1998-11-27,4382.537616688983,96563.54896957893,100946.0865862679,-8.707502072680118e-05
1998-11-30,3992.5525041900355,96563.54896957893,100556.10147376897,-0.0038633009528868945
1998-12-01,4266.261317777924,96563.54896957893,100829.81028735686,0.002721951324448302
1998-12-02,4500.012640331083,96563.54896957893,101063.56160991002,0.0023182759333473246
1998-12-03,4211.119980149999,96563.54896957893,100774.66894972893,-0.0028585244333280135
1998-12-04,4093.644956507898,96563.54896957893,100657.19392608682,-0.0011657197673425879
1998-12-07,4218.711903446598,96563.54896957893,100782.26087302553,0.0012425038098176078
1998-12-08,4007.3367758728846,96563.54896957893,100570.88574545181,-0.0020973445697951565
1998-12-09,4000.1444274866335,96563.54896957893,100563.69339706557,-7.151521370163394e-05
1998-12-10,4000.1444274866335,96563.54896957893,100563.69339706557,0
1998-12-11,4218.711903446598,96563.54896957893,100782.26087302553,0.002173423315877665
1998-12-14,4062.4781135008084,96563.54896957893,100626.02708307974,-0.0015502112037616422
1998-12-15,4195.136983736107,96563.54896957893,100758.68595331504,0.0013183355646724237
1998-12-16,4101.236879804496,96563.54896957893,100664.78584938342,-0.0009319306126632787
1998-12-17,4179.95313714291,96563.54896957893,100743.50210672183,0.0007819641861275262
1998-12-18,4398.9201880132205,96563.54896957893,100962.46915759215,0.0021735104129927407
1998-12-21,4382.537616688983,96563.54896957893,100946.0865862679,-0.00016226397255270086
1998-12-22,4750.146534208481,96563.54896957893,101313.69550378741,0.003641636144114946
1998-12-23,4976.305933465043,96563.54896957893,101539.85490304398,0.0022322687779965378
1998-12-24,4906.380324154268,96563.54896957893,101469.92929373319,-0.0006886518537726483
1998-12-28,5110.163528431382,96563.54896957893,101673.71249801031,0.0020083112868563013
1998-12-29,5101.372880403743,96563.54896957893,101664.92184998267,-8.645939851770201e-05
1998-12-30,5007.472776472131,96563.54896957893,101571.02174605106,-0.0009236234310017188
1998-12-31,5117.355876817632,96563.54896957893,101680.90484639656,0.0010818351381778335
1999-01-04,5156.11464312132,96563.54896957893,101719.66361270024,0.00038118038349721495
1999-01-05,5413.840460295316,96563.54896957893,101977.38942987425,0.0025336872736356764
1999-01-06,5218.847904045842,96563.54896957893,101782.39687362478,-0.0019121155909130882
1999-01-07,5624.8160129586795,96563.54896957893,102188.3649825376,0.003988588610434052
1999-01-08,5624.8160129586795,96563.54896957893,102188.3649825376,0
1999-01-11,5735.09868821453,96563.54896957893,102298.64765779345,0.001079209705280082
1999-01-12,5766.2655312216175,96563.54896957893,102329.81450080055,0.00030466524945049756
1999-01-13,5812.616220821902,96563.54896957893,102376.16519040083,0.00045295391012278863
1999-01-14,5172.497214445556,96563.54896957893,101736.04618402448,-0.006252617542235939
1999-01-15,5163.706566417918,96563.54896957893,101727.25553599685,-8.640642483515037e-05
1999-01-19,5110.163528431382,96563.54896957893,101673.71249801031,-0.0005263391576272314
1999-01-20,5069.806462486307,96563.54896957893,101633.35543206523,-0.00039692723864948043
1999-01-21,4851.238986526343,96563.54896957893,101414.78795610527,-0.0021505486563027087
1999-01-22,4843.647063229745,96563.54896957893,101407.19603280867,-7.486012099022776e-05
1999-01-25,4922.36332056816,96563.54896957893,101485.91229014708,0.0007762393638508502
1999-01-26,5062.614114100056,96563.54896957893,101626.16308367898,0.001381973028245831
1999-01-27,5016.263424499772,96563.54896957893,101579.8123940787,-0.00045609012673353266
1999-01-28,5110.163528431382,96563.54896957893,101673.71249801031,0.0009243972962591496
1999-01-29,5148.922294735068,96563.54896957893,101712.471264314,0.0003812073480098377
1999-02-01,5117.355876817632,96563.54896957893,101680.90484639656,-0.0003103495326094441
1999-02-02,4898.788400857669,96563.54896957893,101462.3373704366,-0.0021495429873499283
1999-02-03,5023.855347796369,96563.54896957893,101587.4043173753,0.0012326440547303363
1999-02-04,4734.962687615285,96563.54896957893,101298.51165719422,-0.002843784247883119
1999-02-05,4538.771406634769,96563.54896957893,101102.3203762137,-0.001936763707293676
1999-02-08,4718.580116291047,96563.54896957893,101282.12908586998,0.001778482521342717
1999-02-09,4648.654506980271,96563.54896957893,101212.2034765592,-0.000690404219795715
1999-02-10,4788.905300512167,96563.54896957893,101352.4542700911,0.0013857103068048993
1999-02-11,4953.9297384855945,96563.54896957893,101517.47870806452,0.001628223402796447
1999-02-12,4711.3877679047955,96563.54896957893,101274.93673748373,-0.002389164641078856
1999-02-16,4788.905300512167,96563.54896957893,101352.4542700911,0.0007654167467741058
1999-02-17,4625.079587269783,96563.54896957893,101188.62855684871,-0.0016163961141564265
1999-02-18,4500.012640331083,96563.54896957893,101063.56160991002,-0.001235978278610883
1999-02-19,4648.654506980271,96563.54896957893,101212.2034765592,0.0014707760569820927
1999-02-22,4804.8882969260585,96563.54896957893,101368.43726650499,0.001543626011283994
1999-02-23,4804.8882969260585,96563.54896957893,101368.43726650499,0
1999-02-24,4679.82134998736,96563.54896957893,101243.37031956628,-0.0012337858835674842
1999-02-25,4617.487663973184,96563.54896957893,101181.03663355211,-0.0006156816571536439
1999-02-26,4351.370773681893,96563.54896957893,100914.91974326082,-0.0026301063830279636
1999-03-01,4218.711903446598,96563.54896957893,100782.26087302553,-0.0013145615194739557
1999-03-02,4328.595003792099,96563.54896957893,100892.14397337103,0.0010903019975305739
1999-03-03,4273.853241074522,96563.54896957893,100837.40221065345,-0.000542577058646132
1999-03-04,4179.95313714291,96563.54896957893,100743.50210672183,-0.0009312031237720397
1999-03-05,4148.786294135822,96563.54896957893,100712.33526371475,-0.0003093682704624623
1999-03-08,4297.428160785011,96563.54896957893,100860.97713036394,0.0014759052727748578
1999-03-09,4266.261317777924,96563.54896957893,100829.81028735686,-0.00030900794235610984
1999-03-10,4070.070036797408,96563.54896957893,100633.61900637634,-0.001945766638074553
1999-03-11,4023.719347197124,96563.54896957893,100587.26831677606,-0.00046058851960140146
1999-03-12,4148.786294135822,96563.54896957893,100712.33526371475,0.0012433675656129406
1999-03-15,4257.4706697502825,96563.54896957893,100821.01963932921,0.0010791565435344097
1999-03-16,4437.678954316907,96563.54896957893,101001.22792389584,0.0017874078759696488
1999-03-17,4257.4706697502825,96563.54896957893,100821.01963932921,-0.001784218749324662
1999-03-18,4437.678954316907,96563.54896957893,101001.22792389584,0.0017874078759696488
1999-03-19,4187.545060439509,96563.54896957893,100751.09403001844,-0.0024765430977321534
1999-03-22,4382.537616688983,96563.54896957893,100946.0865862679,0.0019353889714721628
1999-03-23,4124.811799514986,96563.54896957893,100688.36076909391,-0.002553103601036999
1999-03-24,4211.119980149999,96563.54896957893,100774.66894972893,0.0008571813065161304
1999-03-25,4226.303826743196,96563.54896957893,100789.85279632213,0.00015067126244550089
1999-03-26,4156.378217432421,96563.54896957893,100719.92718701134,-0.0006937762817462723
1999-03-29,4422.495107723711,96563.54896957893,100986.04407730263,0.0026421473657063377
1999-03-30,4484.828793737886,96563.54896957893,101048.37776331682,0.0006172504981625249
1999-03-31,4492.420717034485,96563.54896957893,101055.96968661342,7.513157028982143e-05
1999-04-01,4507.604563627682,96563.54896957893,101071.15353320661,0.00015025185192207857
1999-04-05,4632.67151056638,96563.54896957893,101196.2204801453,0.0012374148564318066
1999-04-06,4750.146534208481,96563.54896957893,101313.69550378741,0.0011608637465383431
1999-04-07,4641.062583683673,96563.54896957893,101204.6115532626,-0.001076695011295259
1999-04-08,4609.895740676585,96563.54896957893,101173.44471025551,-0.00030795872370581456
1999-04-09,4593.912744262694,96563.54896957893,101157.46171384162,-0.00015797620076751784
1999-04-12,4531.17948333817,96563.54896957893,101094.7284529171,-0.0006201545576735024
1999-04-13,4328.595003792099,96563.54896957893,100892.14397337103,-0.0020039074504307752
1999-04-14,4441.275128510032,96563.54896957893,101004.82409808897,0.001116837449184116
1999-04-15,4468.845797323996,96563.54896957893,101032.39476690293,0.00027296388128150717
1999-04-16,4430.087031020308,96563.54896957893,100993.63600059923,-0.0003836271167590999
1999-04-19,4235.094474770836,96563.54896957893,100798.64344434977,-0.0019307410245958945
1999-04-20,4257.4706697502825,96563.54896957893,100821.01963932921,0.00022198904880887937
1999-04-21,4297.428160785011,96563.54896957893,100860.97713036394,0.00039632103680031783
1999-04-22,4547.5620546624095,96563.54896957893,101111.11102424134,0.0024799868194227415
1999-04-23,4898.788400857669,96563.54896957893,101462.3373704366,0.0034736671631572236
1999-04-26,5117.355876817632,96563.54896957893,101680.90484639656,0.00215417347583835
1999-04-27,5718.716116890291,96563.54896957893,102282.26508646923,0.005914190486218773
1999-04-28,5507.34098931658,96563.54896957893,102070.88995889551,-0.002066586298172246
1999-04-29,5375.08169399163,96563.54896957893,101938.63066357056,-0.0012957592059618106
1999-04-30,5749.88295989738,96563.54896957893,102313.43192947631,0.003676734359349121
1999-05-03,6195.00941002425,96563.54896957893,102758.55837960319,0.0043506159624642216
1999-05-04,5812.616220821902,96563.54896957893,102376.16519040083,-0.0037212782587874305
1999-05-05,5874.949906836077,96563.54896957893,102438.498876415,0.0006088691239629629
1999-05-06,5562.482326944503,96563.54896957893,102126.03129652343,-0.0030502944041432833
1999-05-07,5735.09868821453,96563.54896957893,102298.64765779345,0.0016902288190248083
1999-05-10,5656.382430876117,96563.54896957893,102219.93140045504,-0.0007694750530987671
1999-05-11,5593.649169951592,96563.54896957893,102157.19813953052,-0.0006137086971693684
1999-05-12,5812.616220821902,96563.54896957893,102376.16519040083,0.002143432424323466
1999-05-13,5773.8574545182155,96563.54896957893,102337.40642409715,-0.000378591698874442
1999-05-14,5547.298480351308,96563.54896957893,102110.84744993024,-0.002213843227842127
1999-05-17,5547.298480351308,96563.54896957893,102110.84744993024,0
1999-05-18,5656.382430876117,96563.54896957893,102219.93140045504,0.0010682895426785688
1999-05-19,5648.790507579517,96563.54896957893,102212.33947715844,-7.427047927521802e-05
1999-05-20,5312.348433067106,96563.54896957893,101875.89740264603,-0.0032915993923374742
1999-05-21,5492.55671763373,96563.54896957893,102056.10568721266,0.0017689000947338496
1999-05-24,5242.422823756331,96563.54896957893,101805.97179333527,-0.0024509449208656164
1999-05-25,5187.681061038754,96563.54896957893,101751.23003061768,-0.0005377067941427782
1999-05-26,5507.34098931658,96563.54896957893,102070.88995889551,0.0031415829389151995
1999-05-27,5437.415380005804,96563.54896957893,102000.96434958473,-0.0006850690665961556
1999-05-28,5507.34098931658,96563.54896957893,102070.88995889551,0.0006855387079589548
1999-06-01,5601.241093248192,96563.54896957893,102164.79006282712,0.0009199498894290059
1999-06-02,5819.808569208153,96563.54896957893,102383.35753878708,0.0021393620622678355
1999-06-03,5930.091244464003,96563.54896957893,102493.64021404293,0.0010771543140111195
1999-06-04,6016.399425099016,96563.54896957893,102579.94839467795,0.0008420832790676513
1999-06-07,6117.491877416878,96563.54896957893,102681.0408469958,0.0009854991535860336
1999-06-08,5961.258087471091,96563.54896957893,102524.80705705003,-0.001521544665471164
1999-06-09,6055.158191402702,96563.54896957893,102618.70716098163,0.00091587691434869
1999-06-10,6016.399425099016,96563.54896957893,102579.94839467795,-0.00037769688759459186
1999-06-11,5805.024297525303,96563.54896957893,102368.57326710424,-0.0020605891393165043
1999-06-14,5679.957350586605,96563.54896957893,102243.50632016553,-0.0012217318552675271
1999-06-15,5757.474883193978,96563.54896957893,102321.02385277291,0.0007581658278095205
1999-06-16,5992.424930478179,96563.54896957893,102555.97390005711,0.002296205006922847
1999-06-17,5797.432374228706,96563.54896957893,102360.98134380764,-0.0019013281121926795
1999-06-18,5891.332478160317,96563.54896957893,102454.88144773924,0.0009173427481730112
1999-06-21,5812.616220821902,96563.54896957893,102376.16519040083,-0.0007683016780275498
1999-06-22,5672.365427290004,96563.54896957893,102235.91439686893,-0.001369955528916944
1999-06-23,5461.389874626641,96563.54896957893,102024.93884420556,-0.002063614864776242
1999-06-24,5288.773513356617,96563.54896957893,101852.32248293555,-0.0016919035995072162
1999-06-25,5273.58966676342,96563.54896957893,101837.13863634235,-0.000149077077704729
1999-06-28,5319.940356363703,96563.54896957893,101883.48932594263,0.0004551452468219974
1999-06-29,5672.365427290004,96563.54896957893,102235.91439686893,0.0034590989497702562
1999-06-30,5788.641726201066,96563.54896957893,102352.19069578,0.0011373331925186303
1999-07-01,5663.574779262366,96563.54896957893,102227.12374884129,-0.0012219274066194163
1999-07-02,5788.641726201066,96563.54896957893,102352.19069578,0.0012234223399063548
1999-07-06,5922.4993211674055,96563.54896957893,102486.04829074633,0.0013078136780111382
1999-07-07,6234.966901058978,96563.54896957893,102798.5158706379,0.003048879189927689
1999-07-08,6812.352646510801,96563.54896957893,103375.90161608973,0.005616673942826278
1999-07-09,6953.802164773738,96563.54896957893,103517.35113435266,0.001368302631963969
1999-07-12,6812.352646510801,96563.54896957893,103375.90161608973,-0.0013664329381781748
1999-07-13,6711.260194192938,96563.54896957893,103274.80916377186,-0.0009779112030703363
1999-07-14,6992.560931077424,96563.54896957893,103556.10990065636,0.0027238078594598036
1999-07-15,6656.118856565013,96563.54896957893,103219.66782614394,-0.0032488867613429395
1999-07-16,6632.543936854524,96563.54896957893,103196.09290643345,-0.0002283956169109036
1999-07-19,6805.16029812455,96563.54896957893,103368.70926770348,0.0016727024871623364
1999-07-20,6610.167741875077,96563.54896957893,103173.716711454,-0.0018863789403085196
1999-07-21,6757.610883793223,96563.54896957893,103321.15985337216,0.0014290765770366143
1999-07-22,6547.434480950552,96563.54896957893,103110.98345052949,-0.002034204834139852
1999-07-23,6663.7107798616125,96563.54896957893,103227.25974944053,0.0011276810192275555
1999-07-26,6367.625771294278,96563.54896957893,102931.1747408732,-0.002868283138446226
1999-07-27,6711.260194192938,96563.54896957893,103274.80916377186,0.0033384873315955854
1999-07-28,6797.568374827951,96563.54896957893,103361.11734440688,0.0008357137750616417
1999-07-29,6734.8351139034285,96563.54896957893,103298.38408348236,-0.0006069328828508525
1999-07-30,6961.394088070336,96563.54896957893,103524.94305764926,0.002193247998766301
1999-08-02,6968.586436456588,96563.54896957893,103532.13540603552,6.947454568750899e-05
1999-08-03,6906.2527504424115,96563.54896957893,103469.80172002134,-0.0006020709006892
1999-08-04,6726.044465875787,96563.54896957893,103289.59343545472,-0.0017416510089991455
1999-08-05,6843.919064428236,96563.54896957893,103407.46803400716,0.001141204981372157
1999-08-06,6766.401531820862,96563.54896957893,103329.95050139978,-0.0007496318600692664
1999-08-09,6805.16029812455,96563.54896957893,103368.70926770348,0.0003750971147824522
1999-08-10,6922.63532176665,96563.54896957893,103486.18429134558,0.0011364660009234306
1999-08-11,7461.262300914785,96563.54896957893,104024.81127049371,0.005204820168378532
1999-08-12,7500.021067218473,96563.54896957893,104063.5700367974,0.00037259155609437045
1999-08-13,7507.61299051507,96563.54896957893,104071.161960094,7.29546689000049e-05
1999-08-16,7562.3547532326465,96563.54896957893,104125.90372281158,0.0005260031855756075
1999-08-17,7538.779833522158,96563.54896957893,104102.32880310109,-0.00022640782809668636
1999-08-18,7516.403638542711,96563.54896957893,104079.95260812165,-0.00021494423070755886
1999-08-19,7343.787277272685,96563.54896957893,103907.33624685161,-0.0016584976928262218
1999-08-20,7398.92861490061,96563.54896957893,103962.47758447954,0.0005306780023397462
1999-08-23,7593.921171150083,96563.54896957893,104157.47014072901,0.001875605129658675
1999-08-24,7547.570481549798,96563.54896957893,104111.11945112873,-0.0004450059082431457
1999-08-25,7672.637428488496,96563.54896957893,104236.18639806742,0.001201283278847054
1999-08-26,7766.1379575097635,96563.54896957893,104329.6869270887,0.0008970064260045429
1999-08-27,8093.789383994532,96563.54896957893,104657.33835357346,0.003140538768354073
1999-08-30,7757.347309482121,96563.54896957893,104320.89627906105,-0.0032147012317069734
1999-08-31,8156.123070008707,96563.54896957893,104719.67203958763,0.0038225875615547356
1999-09-01,8577.674600425089,96563.54896957893,105141.22357000402,0.004025523783697693
1999-09-02,8819.816996095544,96563.54896957893,105383.36596567447,0.002303020522766097
1999-09-03,9187.42591361504,96563.54896957893,105750.97488319397,0.003488301157881235
1999-09-07,9546.2441831069,96563.54896957893,106109.79315268583,0.0033930492828855296
1999-09-08,9312.49286055374,96563.54896957893,105876.04183013267,-0.0022029194064755453
1999-09-09,9445.151730789037,96563.54896957893,106008.70070036796,0.0012529640128418063
1999-09-10,9680.10177807324,96563.54896957893,106243.65074765217,0.0022163279592330998
1999-09-13,9374.82654656792,96563.54896957893,105938.37551614684,-0.0028733503541816807
1999-09-14,9726.052892763177,96563.54896957893,106289.60186234211,0.0033153835376844576
1999-09-15,9421.177236168203,96563.54896957893,105984.72620574714,-0.0028683488436603843
1999-09-16,9601.385520734824,96563.54896957893,106164.93449031375,0.001700323159931294
1999-09-17,9617.368517148716,96563.54896957893,106180.91748672765,0.0001505487333517408
1999-09-20,9882.286682708964,96563.54896957893,106445.83565228789,0.0024949696407865485
1999-09-21,8656.390857763503,96563.54896957893,105219.93982734243,-0.011516616102765442
1999-09-22,8788.650153088454,96563.54896957893,105352.19912266739,0.0012569793856751499
1999-09-23,7913.581099427907,96563.54896957893,104477.13006900683,-0.00830612992370161
1999-09-24,8117.364303705021,96563.54896957893,104680.91327328395,0.001950505379909595
1999-09-27,7663.846780460857,96563.54896957893,104227.39575003978,-0.004332380269363889
1999-09-28,7453.6703776181885,96563.54896957893,104017.21934719711,-0.002016517839001919
1999-09-29,7382.546043576371,96563.54896957893,103946.0950131553,-0.0006837746143204537
1999-09-30,7913.581099427907,96563.54896957893,104477.13006900683,0.0051087542613730275
1999-10-01,7714.992368985309,96563.54896957893,104278.54133856425,-0.0019007866153235575
1999-10-04,8069.814889373695,96563.54896957893,104633.36385895262,0.003402641769185921
1999-10-05,8492.565144521117,96563.54896957893,105056.11411410004,0.0040403007182039374
1999-10-06,8398.665040589509,96563.54896957893,104962.21401016843,-0.0008938090345662619
1999-10-07,8296.373863540604,96563.54896957893,104859.92283311953,-0.0009745523950075441
1999-10-08,8194.881836312394,96563.54896957893,104758.43080589132,-0.0009678819560999807
1999-10-11,8336.331354575332,96563.54896957893,104899.88032415426,0.0013502447218309843
1999-10-12,8461.398301514031,96563.54896957893,105024.94727109295,0.001192250616037116
1999-10-13,8003.885029166392,96563.54896957893,104567.43399874533,-0.004356234249436763
1999-10-14,9148.667147311357,96563.54896957893,105712.21611689028,0.010947788181917995
1999-10-15,9320.08478385034,96563.54896957893,105883.63375342927,0.0016215499290019864
1999-10-18,9156.259070607954,96563.54896957893,105719.80804018688,-0.001547224131199454
1999-10-19,8562.490753831893,96563.54896957893,105126.03972341082,-0.005616433928354758
1999-10-20,9390.010393161112,96563.54896957893,105953.55936274004,0.007871690415680366
1999-10-21,9515.077340099813,96563.54896957893,106078.62630967874,0.001180394011215169
1999-10-22,9242.567251242963,96563.54896957893,105806.11622082189,-0.002568944360773595
1999-10-25,9312.49286055374,96563.54896957893,105876.04183013267,0.0006608843780340212
1999-10-26,9382.418469864515,96563.54896957893,105945.96743944344,0.0006604478983351925
1999-10-27,9546.2441831069,96563.54896957893,106109.79315268583,0.0015463138163898105
1999-10-28,9733.644816059776,96563.54896957893,106297.19378563871,0.0017661011993794773
1999-10-29,10014.945552944262,96563.54896957893,106578.4945225232,0.0026463608950182405
1999-11-01,9702.477973052686,96563.54896957893,106266.02694263161,-0.0029318070337872593
1999-11-02,10031.328124268499,96563.54896957893,106594.87709384743,0.003094593452650285
1999-11-03,10187.561914214286,96563.54896957893,106751.11088379321,0.00146567822211785
1999-11-04,10452.480079774534,96563.54896957893,107016.02904935347,0.0024816431732372912
1999-11-05,11038.656473253994,96563.54896957893,107602.20544283293,0.005477463504174107
1999-11-08,12046.384397149839,96563.54896957893,108609.93336672877,0.009365309193697158
1999-11-09,11202.482186496383,96563.54896957893,107766.03115607532,-0.0077700278832135705
1999-11-10,11429.840310483985,96563.54896957893,107993.38928006291,0.0021097383057404606
1999-11-11,11531.332337712192,96563.54896957893,108094.88130729113,0.0009397985182686419
1999-11-12,11327.549133435079,96563.54896957893,107891.09810301401,-0.0018852252929332236
1999-11-15,11180.105991516933,96563.54896957893,107743.65496109586,-0.0013665922815742082
1999-11-16,11398.6734674769,96563.54896957893,107962.22243705583,0.002028587911175661
1999-11-17,11281.198443834797,96563.54896957893,107844.74741341373,-0.0010881123136436965
1999-11-18,11202.482186496383,96563.54896957893,107766.03115607532,-0.0007299034883605504
1999-11-19,11554.907257422681,96563.54896957893,108118.45622700162,0.003270279763907036
1999-11-22,11327.549133435079,96563.54896957893,107891.09810301401,-0.002102861360786079
1999-11-23,11601.257947022965,96563.54896957893,108164.8069166019,0.002536898950889821
1999-11-24,11836.20799430717,96563.54896957893,108399.7569638861,0.002172148723617262
1999-11-26,11882.558683907455,96563.54896957893,108446.10765348638,0.00042759034612704916
1999-11-29,11819.825422982929,96563.54896957893,108383.37439256186,-0.0005784740668145494
1999-11-30,12233.785030102716,96563.54896957893,108797.33399968165,0.0038194013559722517
1999-12-01,12882.29510959635,96563.54896957893,109445.84407917528,0.005960716643070851
1999-12-02,13773.746734581136,96563.54896957893,110337.29570416006,0.008145139109529742
1999-12-03,14375.106974653794,96563.54896957893,110938.65594423273,0.005450199193616667
1999-12-06,14500.173921592494,96563.54896957893,111063.72289117142,0.001127352281981464
1999-12-07,14726.333320849055,96563.54896957893,111289.88229042798,0.002036303064306244
1999-12-08,13757.3641632569,96563.54896957893,110320.91313283583,-0.008706713832830504
1999-12-09,13156.403498094585,96563.54896957893,109719.95246767352,-0.005447386611446059
1999-12-10,12875.1027612101,96563.54896957893,109438.65173078903,-0.0025638065872054527
1999-12-13,12374.834973455305,96563.54896957893,108938.38394303423,-0.00457121665739646
1999-12-14,11858.58418928662,96563.54896957893,108422.13315886554,-0.00473892456894387
1999-12-15,12125.100654488255,96563.54896957893,108688.64962406718,0.002458137074384359
1999-12-16,12288.92636773064,96563.54896957893,108852.47533730957,0.001507293666901166
1999-12-17,12499.901920394,96563.54896957893,109063.45088997293,0.0019381787323584643
1999-12-20,12250.167601426954,96563.54896957893,108813.71657100588,-0.0022898076021726776
1999-12-21,12812.36950028558,96563.54896957893,109375.91846986451,0.005166645498150713
1999-12-22,12492.309997097404,96563.54896957893,109055.85896667633,-0.0029262337419947437
1999-12-23,12937.43644722428,96563.54896957893,109500.9854168032,0.004081637193494414
1999-12-27,12413.593739758991,96563.54896957893,108977.14270933792,-0.00478390861480682
1999-12-28,12273.74252113744,96563.54896957893,108837.29149071636,-0.0012833078124883102
1999-12-29,12586.210101029017,96563.54896957893,109149.75907060795,0.002870960638690967
1999-12-30,12538.660686697685,96563.54896957893,109102.20965627661,-0.00043563462472306913
1999-12-31,12851.128266589265,96563.54896957893,109414.6772361682,0.0028639894725872583
2000-01-03,13992.3142105411,96563.54896957893,110555.86318012002,0.010429916468049472
2000-01-04,12812.36950028558,96563.54896957893,109375.91846986451,-0.01067283702840005
2000-01-05,13000.169708148804,96563.54896957893,109563.71867772774,0.0017170160533552803
2000-01-06,11874.966760610856,96563.54896957893,108438.51573018979,-0.0102698499203705
2000-01-07,12437.568234379823,96563.54896957893,109001.11720395875,0.0051882070681306125
2000-01-10,12218.601183509518,96563.54896957893,108782.15015308844,-0.002008851436454462
2000-01-11,11593.666023726366,96563.54896957893,108157.2149933053,-0.0057448318396324805
2000-01-12,10898.805254632445,96563.54896957893,107462.35422421138,-0.006424543837754482
2000-01-13,12093.534236570824,96563.54896957893,108657.08320614975,0.011117651298106379
2000-01-14,12555.043258021928,96563.54896957893,109118.59222760086,0.004247390117913641
2000-01-18,12992.577784852201,96563.54896957893,109556.12675443113,0.004009715648802148
2000-01-19,13319.829636426626,96563.54896957893,109883.37860600556,0.002987070292362226
2000-01-20,14187.306766790574,96563.54896957893,110750.8557363695,0.007894525462985191
2000-01-21,13913.597953202687,96563.54896957893,110477.14692278161,-0.002471392313567522
2000-01-24,13281.070870122941,96563.54896957893,109844.61983970187,-0.005725411098114641
2000-01-25,14031.072976844785,96563.54896957893,110594.62194642372,0.006827845622446871
2000-01-26,13773.746734581136,96563.54896957893,110337.29570416006,-0.002326751859492049
2000-01-27,13750.171814870644,96563.54896957893,110313.72078444957,-0.00021366229396901915
2000-01-28,12702.486399940075,96563.54896957893,109266.035369519,-0.009497326420325636
2000-01-31,12968.603290231365,96563.54896957893,109532.15225981029,0.002435495068447757
2000-02-01,12531.068763401092,96563.54896957893,109094.61773298003,-0.003994576184282672
2000-02-02,12351.260053744814,96563.54896957893,108914.80902332375,-0.0016481904734877428
2000-02-03,12913.861527513785,96563.54896957893,109477.41049709271,0.005165518617844533
2000-02-04,13500.037920993245,96563.54896957893,110063.58689057217,0.005354313650805853
2000-02-07,14257.631951011695,96563.54896957893,110821.18092059062,0.006883239511098926
2000-02-08,14358.724403329554,96563.54896957893,110922.27337290849,0.0009122123720222142
2000-02-09,14077.42366644507,96563.54896957893,110640.972636024,-0.0025360166928672934
2000-02-10,14187.306766790574,96563.54896957893,110750.8557363695,0.000993150166050949
2000-02-11,13593.538450014516,96563.54896957893,110157.08741959344,-0.005361297778045726
2000-02-14,14476.199426971658,96563.54896957893,111039.74839655058,0.008012747955063793
2000-02-15,14874.975187498245,96563.54896957893,111438.52415707718,0.003591288401541215
2000-02-16,14264.824299397946,96563.54896957893,110828.37326897688,-0.0054752240548363584
2000-02-17,14358.724403329554,96563.54896957893,110922.27337290849,0.0008472568996724661
2000-02-18,13906.405604816435,96563.54896957893,110469.95457439536,-0.0040777995686446245
2000-02-22,14226.06553309426,96563.54896957893,110789.61450267318,0.0028936368219698583
2000-02-23,14531.340764599585,96563.54896957893,111094.88973417852,0.0027554498937079064
2000-02-24,14399.880619095324,96563.54896957893,110963.42958867425,-0.0011833140643896511
2000-02-25,13796.122929560586,96563.54896957893,110359.67189913952,-0.005441051090190441
2000-02-28,14156.139923783483,96563.54896957893,110719.68889336241,0.0032622151554775325
2000-02-29,14327.55756032247,96563.54896957893,110891.1065299014,0.0015482127727444173
2000-03-01,16288.671220306927,96563.54896957893,112852.22018988586,0.017685040048325718
2000-03-02,15250.176028314343,96563.54896957893,111813.72499789327,-0.009202257520899648
2000-03-03,15999.778560125842,96563.54896957893,112563.32752970477,0.0067040296871034855
2000-03-06,15711.285474855107,96563.54896957893,112274.83444443403,-0.002562940271951364
2000-03-07,15358.860403928802,96563.54896957893,111922.40937350773,-0.003138949816049119
2000-03-08,15250.176028314343,96563.54896957893,111813.72499789327,-0.0009710689416251306
2000-03-09,15281.342871321427,96563.54896957893,111844.89184090035,0.000278738974197168
2000-03-10,15718.877398151702,96563.54896957893,112282.42636773063,0.003911975948375668
2000-03-13,15163.867847679328,96563.54896957893,111727.41681725826,-0.004942977885556976
2000-03-14,14281.206870722186,96563.54896957893,110844.75584030112,-0.007900128742802881
2000-03-15,14531.340764599585,96563.54896957893,111094.88973417852,0.0022566145956222083
2000-03-16,15195.034690686414,96563.54896957893,111758.58366026534,0.005974117510489263
2000-03-17,15624.977294220093,96563.54896957893,112188.52626379902,0.0038470656074227616
2000-03-20,15374.843400342692,96563.54896957893,111938.39236992162,-0.0022295853435959634
2000-03-21,16867.655265400143,96563.54896957893,113431.20423497907,0.01333601308230481
2000-03-22,18023.62548103482,96563.54896957893,114587.17445061375,0.01019093664244286
2000-03-23,17663.60848681192,96563.54896957893,114227.15745639085,-0.0031418611720639422
2000-03-24,17336.35663523749,96563.54896957893,113899.90560481642,-0.0028649216076253037
2000-03-27,17445.04101085196,96563.54896957893,114008.58998043089,0.000954209531933703
2000-03-28,17391.098397955073,96563.54896957893,113954.647367534,-0.0004731451630631822
2000-03-29,16992.32263742849,96563.54896957893,113555.87160700742,-0.003499425163770775
2000-03-30,15718.877398151702,96563.54896957893,112282.42636773063,-0.011214261501896639
2000-03-31,16976.339641014598,96563.54896957893,113539.88861059352,0.011199101084123697
